condition_id	query_id	query_short_id	family_id	lexicon_arm	demo_arm	condition_group	lexicon_ids	demo_ids	demo_answers	focal_relation_dimension	foreground_relation_proposal	foreground_focal_word	qwen8b_prompt_sha256	human_adoption	eligible_for_GPU	construction_stratum
CMAD-MT-Q1-N-D0	CMAD-MT-Q1	MT-Q1	CMAD-MT	N	D0	neutral_diagnostic	"[""CMAD-MT-N""]"	[]	[]	semantic_reference_fit			b54eb42abf8332a2104c2b2ceb0dac79ddbae259d1fdf5d259bc2533d2e9d0d7		False	B_word_explanation
CMAD-MT-Q1-N-D10	CMAD-MT-Q1	MT-Q1	CMAD-MT	N	D10	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	f2a3f203a88d059bbd41d430aa940f9b96bb7e7af5473e9da641acfd7f4c1491		False	B_word_explanation
CMAD-MT-Q1-N-D01	CMAD-MT-Q1	MT-Q1	CMAD-MT	N	D01	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	c91ce0fef4331cb5b345d34ed9322364172c5faca6466bd0eb12c0de88b07431		False	B_word_explanation
CMAD-MT-Q1-L0-D10S	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-MT-D-L-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	24ca4220406338f2248e6da06107408463875765266f4b4bc05aeeb05f8b5e00		False	B_word_explanation
CMAD-MT-Q1-L0-D01S	CMAD-MT-Q1	MT-Q1	CMAD-MT	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-MT-D-F-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	e960f4cb0a1bb54b7349a58cb33008cac17cbc49af8bd91d168b55d3ec709f7a		False	B_word_explanation
CMAD-MT-Q1-L1-D10S	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D10S	label_mapping_diagnostic	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	3f8a7d201a9e98ab2208c963376d0a0c6dff35cc6838907b17f81031f008db9e		False	B_word_explanation
CMAD-MT-Q1-L1-D01S	CMAD-MT-Q1	MT-Q1	CMAD-MT	L1	D01S	label_mapping_diagnostic	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	6a2129a3b7d2961743d86448cc26824926900d22aa8e05ed1b57bdf5eeb7d3ff		False	B_word_explanation
CMAD-MT-Q1-L2-D10S	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D10S	label_mapping_diagnostic	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	30711a5fb92d3cf3b1ed9e5d8029c42d8383cbaeb5be32f38c65abee86aa59a3		False	B_word_explanation
CMAD-MT-Q1-L2-D01S	CMAD-MT-Q1	MT-Q1	CMAD-MT	L2	D01S	label_mapping_diagnostic	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	a890a039fc6202df4785a9f5771cd88aae501313047883112891f6fbe0666eec		False	B_word_explanation
CMAD-MT-Q2-L0-D0	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D0	core	[]	[]	[]	semantic_reference_fit			67bd034dbb867fbe61e5c34ed6ba40128abae4f11b6706a1518679a550ad1151		False	B_word_explanation
CMAD-MT-Q2-L0-D11	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D11	core	[]	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	4c298e8dc1d85ceae0310bc4ca0f52debfba37516223ba6978e75632894f94df		False	B_word_explanation
CMAD-MT-Q2-L0-D10	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D10	core	[]	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	3a93d8360f3eb1e381c47d0197b66f1bacd9f9573c378e3bd4617b5f25218ec0		False	B_word_explanation
CMAD-MT-Q2-L0-D01	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D01	core	[]	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	1b1de714eb6805e78e59d3049dab23a48a58ec9309284067d9906ec123c295f0		False	B_word_explanation
CMAD-MT-Q2-L0-D00	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D00	core	[]	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	ff77e4a4d56ebdb51bb4b5d92305ac0f40be8adde3cd7e32bed367c4ac7c65f2		False	B_word_explanation
CMAD-MT-Q2-L1-D0	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D0	core	"[""CMAD-MT-L1""]"	[]	[]	semantic_reference_fit			796de3e9b43175f7ab977a0e7eb335f7099956261434262b4ca7b734daeb0522		False	B_word_explanation
CMAD-MT-Q2-L1-D11	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D11	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	c001eb6878a0c614a34717221d97fedc8cc8948bd4cf22470e347c1820b1d01f		False	B_word_explanation
CMAD-MT-Q2-L1-D10	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D10	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	a7c432e3b9351817149548b291450f4b6d22a1408f59156e5565f91f4a10a849		False	B_word_explanation
CMAD-MT-Q2-L1-D01	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D01	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	92d652ec715586a9d941ac0086d4a95eea4cf3f1b1c8f01d9e16969158def4a3		False	B_word_explanation
CMAD-MT-Q2-L1-D00	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D00	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	95fcbb3b4baeff69a1d51fe92d89bde356e764e79bf1fa27b5784b77146372c8		False	B_word_explanation
CMAD-MT-Q2-L2-D0	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D0	core	"[""CMAD-MT-L2""]"	[]	[]	semantic_reference_fit			0d3f3c814d3a42764ebbcb4ae60e35698c6bd23e1921b0c7d0713b4521f335b4		False	B_word_explanation
CMAD-MT-Q2-L2-D11	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D11	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	273f1c7390d0a0f2db7c2039b88274fd6dc289d52c58bf61379d6337805316ff		False	B_word_explanation
CMAD-MT-Q2-L2-D10	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D10	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	9dedb50794cdbcd38b80a65db03c102ddc014109f8080da670d0f88953cd3c30		False	B_word_explanation
CMAD-MT-Q2-L2-D01	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D01	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	b157c42206fc484a431f5c71354b92c6ff067985c1d8edda1a9ca745b6f85bd3		False	B_word_explanation
CMAD-MT-Q2-L2-D00	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D00	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	b3ea48ed045332544ef0e8374f37c078c1341b83cb256e6df1c90165799f3b9c		False	B_word_explanation
CMAD-MT-Q2-N-D0	CMAD-MT-Q2	MT-Q2	CMAD-MT	N	D0	neutral_diagnostic	"[""CMAD-MT-N""]"	[]	[]	semantic_reference_fit			37ecb7320bf11583fb7a43d6cd608f23c1b17b4894627f6531b320b076fa7999		False	B_word_explanation
CMAD-MT-Q2-N-D10	CMAD-MT-Q2	MT-Q2	CMAD-MT	N	D10	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	0bf6e14604bf51e835db7889c9ec78b2f5767ba061c02dc85583e5fb84f8d512		False	B_word_explanation
CMAD-MT-Q2-N-D01	CMAD-MT-Q2	MT-Q2	CMAD-MT	N	D01	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	e870dd1ef579f3df58ddb682260918fc6ddc0114ebc2f4cedb04ed6a0a5647d7		False	B_word_explanation
CMAD-MT-Q2-L0-D10S	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-MT-D-L-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	d4cfa08329c016526c2962e9fdd4e8cd042f101cc243ed3aa854f114acf3194c		False	B_word_explanation
CMAD-MT-Q2-L0-D01S	CMAD-MT-Q2	MT-Q2	CMAD-MT	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-MT-D-F-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	e2021a761c8bd34f4df9f881762ae723ddab2abf8f087d0a95e81c9fa7f2b585		False	B_word_explanation
CMAD-MT-Q2-L1-D10S	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D10S	label_mapping_diagnostic	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	7a8974cc1f06899f7719128c0a83a32ed215a5eae596af64e2b47a0e953b249c		False	B_word_explanation
CMAD-MT-Q2-L1-D01S	CMAD-MT-Q2	MT-Q2	CMAD-MT	L1	D01S	label_mapping_diagnostic	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	ff9cc25e4595573b279804d7706d1e6226b22d92d271c6feb6ce9ceb9f1a2dae		False	B_word_explanation
CMAD-MT-Q2-L2-D10S	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D10S	label_mapping_diagnostic	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	d64ae40a639cccb4c6d6d3219ac44b3c4060de6da5a165806905747cffd6b84d		False	B_word_explanation
CMAD-MT-Q2-L2-D01S	CMAD-MT-Q2	MT-Q2	CMAD-MT	L2	D01S	label_mapping_diagnostic	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	52716dbb60c206c1d3e5ffc9473cdf86c286380bfeef832b21e94f563678c125		False	B_word_explanation
CMAD-MT-Q3-L0-D0	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D0	core	[]	[]	[]	semantic_reference_fit			a9d92853d4cdee15a455008581ddcce99298cc42d4fe0a7f332cb0cfa6b82be4		False	B_word_explanation
CMAD-MT-Q3-L0-D11	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D11	core	[]	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	6ec5f7200e85793a024a094d0861e30bb536b72ed44a5f6731f8eb7e8f0c8ac2		False	B_word_explanation
CMAD-MT-Q3-L0-D10	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D10	core	[]	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	73123c0c0bb2c36b8a7c8dd57f285e009474234a716b9ac4600b1a19eeca3477		False	B_word_explanation
CMAD-MT-Q3-L0-D01	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D01	core	[]	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	bcb8f7c7c7dca3ff47a287c9f98a50f738b27365b9c14be234f94474582a996e		False	B_word_explanation
CMAD-MT-Q3-L0-D00	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D00	core	[]	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	f983ce75f5bf874a28f4ba9296fe0102c13768b4685fe51795d289c0e34df22b		False	B_word_explanation
CMAD-MT-Q3-L1-D0	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D0	core	"[""CMAD-MT-L1""]"	[]	[]	semantic_reference_fit			387f0aff2ee896b338374ac48ba198f821d1916603768d754d282503b1128804		False	B_word_explanation
CMAD-MT-Q3-L1-D11	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D11	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	25afa42157724d111b7c1bc3a015650ac74bf50c1b22522f6e29a1e30083dd56		False	B_word_explanation
CMAD-MT-Q3-L1-D10	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D10	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	eb96f480f06f74536bf926b01613f15955421365d4dec91848c890f73a8455bf		False	B_word_explanation
CMAD-MT-Q3-L1-D01	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D01	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	d8e57e18372060bfb17f503712d83fd32dacf0ec9a2d4c1f921c0496415b275f		False	B_word_explanation
CMAD-MT-Q3-L1-D00	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D00	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	97a4781cdaad603c65a5a1271a535234b6fce618eb127258e11ee65d9637cf86		False	B_word_explanation
CMAD-MT-Q3-L2-D0	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D0	core	"[""CMAD-MT-L2""]"	[]	[]	semantic_reference_fit			7531b86488c22fa546366e8daf5b7fed4fc7b58733bbd7bb9f09603b068a22e7		False	B_word_explanation
CMAD-MT-Q3-L2-D11	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D11	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	472d3d117e5701bb18f99a05893bd8cd2f88d43c0108196addef2d3be300f240		False	B_word_explanation
CMAD-MT-Q3-L2-D10	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D10	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	39e865d0bb7736eb89246d884ae33a6dca637691603d119e6db9d0d1c36ecd57		False	B_word_explanation
CMAD-MT-Q3-L2-D01	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D01	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	ad492c075954224721d9f5e80422e0d0f19c1cc4053fae6ddd9eaecbbbb8c950		False	B_word_explanation
CMAD-MT-Q3-L2-D00	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D00	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	f9f8d30a241eda289c178a37177be7513b508b4d77c7867786896004a0cee581		False	B_word_explanation
CMAD-MT-Q3-N-D0	CMAD-MT-Q3	MT-Q3	CMAD-MT	N	D0	neutral_diagnostic	"[""CMAD-MT-N""]"	[]	[]	semantic_reference_fit			2d0f8da79943c0700f1a606bb2432cad18b3ceda3d8b39376011a7b0733f808b		False	B_word_explanation
CMAD-MT-Q3-N-D10	CMAD-MT-Q3	MT-Q3	CMAD-MT	N	D10	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	a6114f12ea41c8a4123267fe763e447e7c8107401d4ac809c17884ed92a11ba0		False	B_word_explanation
CMAD-MT-Q3-N-D01	CMAD-MT-Q3	MT-Q3	CMAD-MT	N	D01	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	ad3e43bf69085214056f295606ef98ab97ad8b5679b1f246a06d82a1ba0e5c7d		False	B_word_explanation
CMAD-MT-Q3-L0-D10S	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-MT-D-F-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	aaee507a8a2d2d1d354cac5301ebc6762dcb1f5690f1ee2163779842034aa9cc		False	B_word_explanation
CMAD-MT-Q3-L0-D01S	CMAD-MT-Q3	MT-Q3	CMAD-MT	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-MT-D-L-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	83823165b2adb8e20681f1b1da125b0c00e8befc905e78348ef9ba62ad6d116c		False	B_word_explanation
CMAD-MT-Q3-L1-D10S	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D10S	label_mapping_diagnostic	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	0ba150bb07a26fe30ad7c504eb53b6a7c8085cc2a204f53bc1564c7d450c83d5		False	B_word_explanation
CMAD-MT-Q3-L1-D01S	CMAD-MT-Q3	MT-Q3	CMAD-MT	L1	D01S	label_mapping_diagnostic	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	eed67feb28dfd78582bb141c66d263621dc2325b422eda0d9db7a7d3cd487306		False	B_word_explanation
CMAD-MT-Q3-L2-D10S	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D10S	label_mapping_diagnostic	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-A-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	206d9575c418b83ab48e683e3472b95027c80c3bf343cee2b5a86a10b20f2355		False	B_word_explanation
CMAD-MT-Q3-L2-D01S	CMAD-MT-Q3	MT-Q3	CMAD-MT	L2	D01S	label_mapping_diagnostic	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-P-SWAP"", ""CMAD-MT-D-ANCHOR-SWAP""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	9f98cea8e03cbfa34fb519b2ce41980d5d4fdce8944548d7b90dce29bd1eb596		False	B_word_explanation
CMAD-MT-Q4-L0-D0	CMAD-MT-Q4	MT-Q4	CMAD-MT	L0	D0	core	[]	[]	[]	semantic_reference_fit			cb57caf70b29b2adeef54709f22fbdfd45c803d93f717c3a7c398eaf166bff68		False	B_word_explanation
CMAD-MT-Q4-L0-D11	CMAD-MT-Q4	MT-Q4	CMAD-MT	L0	D11	core	[]	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	299f6fa0108dacabfcbd79634d98b6f7bc006881d19da85ae99388cc59e7c9a9		False	B_word_explanation
CMAD-MT-Q4-L0-D10	CMAD-MT-Q4	MT-Q4	CMAD-MT	L0	D10	core	[]	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	bc7bbff43c8e162ceacd5eb67aec7ad0fc88a1e388959d8f53668bdf71392a9d		False	B_word_explanation
CMAD-MT-Q4-L0-D01	CMAD-MT-Q4	MT-Q4	CMAD-MT	L0	D01	core	[]	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	7c7fc0c1951a38967407bac70fdec8eb1bb346e69720ff19026b898c5400cbe2		False	B_word_explanation
CMAD-MT-Q4-L0-D00	CMAD-MT-Q4	MT-Q4	CMAD-MT	L0	D00	core	[]	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	58f6e59778d2902bce959c7cdffa8bd807eef5738b73b9c0193f9fc0ed99c94b		False	B_word_explanation
CMAD-MT-Q4-L1-D0	CMAD-MT-Q4	MT-Q4	CMAD-MT	L1	D0	core	"[""CMAD-MT-L1""]"	[]	[]	semantic_reference_fit			4ec660cffd7f3a03bfd2928c42a83400040e56adddda44b4ed62713ef1aa632f		False	B_word_explanation
CMAD-MT-Q4-L1-D11	CMAD-MT-Q4	MT-Q4	CMAD-MT	L1	D11	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	56f4757bb9c651c0818f575272f5d2f15b83d5abbb87d1d6eda60f7d92723646		False	B_word_explanation
CMAD-MT-Q4-L1-D10	CMAD-MT-Q4	MT-Q4	CMAD-MT	L1	D10	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	c94ddd1763eca139b6edee17986e80cc660264fa3a3fe135fcfc52363f58c978		False	B_word_explanation
CMAD-MT-Q4-L1-D01	CMAD-MT-Q4	MT-Q4	CMAD-MT	L1	D01	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	dc25f67693324d980b456dbb96205768cbbc44279508f71506f5d3302a460084		False	B_word_explanation
CMAD-MT-Q4-L1-D00	CMAD-MT-Q4	MT-Q4	CMAD-MT	L1	D00	core	"[""CMAD-MT-L1""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	93772e7a337d87010605898a9a97c40f3c944448e1728125aa96d2bf204c0588		False	B_word_explanation
CMAD-MT-Q4-L2-D0	CMAD-MT-Q4	MT-Q4	CMAD-MT	L2	D0	core	"[""CMAD-MT-L2""]"	[]	[]	semantic_reference_fit			bf31c5b8a528ab031a72e834bc0b975225eca63150b105fbbebc27c44b3b9bc3		False	B_word_explanation
CMAD-MT-Q4-L2-D11	CMAD-MT-Q4	MT-Q4	CMAD-MT	L2	D11	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	present	002de9a03eacebad2d4886a662674d49534f6b95abb5b64a87c3c6d9f8b6c4ef		False	B_word_explanation
CMAD-MT-Q4-L2-D10	CMAD-MT-Q4	MT-Q4	CMAD-MT	L2	D10	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	4471389aa28e965a0484e7212febd68113767fdd143b15baec8582ccd1ba84fa		False	B_word_explanation
CMAD-MT-Q4-L2-D01	CMAD-MT-Q4	MT-Q4	CMAD-MT	L2	D01	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	e2b2b0afec84ff0996cf6291471178144727b85a73344ec55c2d96f9ffa9b48e		False	B_word_explanation
CMAD-MT-Q4-L2-D00	CMAD-MT-Q4	MT-Q4	CMAD-MT	L2	D00	core	"[""CMAD-MT-L2""]"	"[""CMAD-MT-D-L-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	absent	2715e6d446fbe760ed0e7de4544563086e3057f9149733b4e26c06fcd7e6236f		False	B_word_explanation
CMAD-MT-Q4-N-D0	CMAD-MT-Q4	MT-Q4	CMAD-MT	N	D0	neutral_diagnostic	"[""CMAD-MT-N""]"	[]	[]	semantic_reference_fit			8cae1e04c57b105bfba3e8952c667878916e5044b57a4d19fe3de624af4e1c9e		False	B_word_explanation
CMAD-MT-Q4-N-D10	CMAD-MT-Q4	MT-Q4	CMAD-MT	N	D10	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-F-A"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	7b02b2e9ab6230fb70137f7d456d9f13c2ca1f19039805bcfae7bd684009ce3c		False	B_word_explanation
CMAD-MT-Q4-N-D01	CMAD-MT-Q4	MT-Q4	CMAD-MT	N	D01	neutral_diagnostic	"[""CMAD-MT-N""]"	"[""CMAD-MT-D-L-P"", ""CMAD-MT-D-ANCHOR""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	f64dfa5724f080193004db9304c6f62b7f4bd9047db234dddc2e2a6d85f49fe3		False	B_word_explanation
