object_id,query_id,source_kind,source_id,surface,start,end,original_definition,source_text,query_text,source_fit,query_fit,source_fit_provenance,query_fit_provenance,assessment_status
hit:4450:demo:3619:lex-0117:sense:01:8:11,4450,demo,3619,地域黑,8,11,即地域歧视，是由于认知群体对某一地区的认知性偏差所造成的刻板印象导致的社会行为。,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:3619:lex-0117:sense:01:45:48,4450,demo,3619,地域黑,45,48,即地域歧视，是由于认知群体对某一地区的认知性偏差所造成的刻板印象导致的社会行为。,其实仔细想想这些地域黑言论，主要都是河南山东和东北，这些还都是粮食大省，微博知乎上都有很多地域黑，就是不断的损毁这些省份的声誉，我是河南人，身边有很对东北同学，我觉的人很好啊，没什么可黑的，室友就是山东的也特别好，真的不知道那些黑子的经历是怎么来的，我遇见的这些省份的人都觉的很好，到黑子嘴里就是十恶不赦了,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:1242:lex-0279:sense:01:67:70,4450,demo,1242,娘娘腔,67,70,用于形容某些男性在语音、语调或行为上表现出的女性化特征，常含贬义。,我认为的偏见是指在还不了解真实情况或者了解不全的的时候就对某一件事情带有明显的情绪化和极端的观点，例如山西都是挖煤的，上海男人说话都是娘娘腔这种就是很明显的地域偏见，我认为你的好恶只是说你不喜欢txl，可我没说你是偏见。你的好恶是自由的，但偏见不是。,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:4450:demo:2004:lex-0463:sense:01:6:8,4450,demo,2004,**,6,8,一般**是通配符号，可以替代所有的字符，常用于替换一些敏感或毒性用词。,这个吧里都是**有个女的喷我然后让我教育了自己外地的去新一线然后瞧不起我大连土著说我是18线小县城的房子不稀罕殊不知她连户口都没落自称当地人,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:3784:lex-0068:sense:01:103:105,2011,demo,3784,国男,103,105,“中国男性”的网络简称，在部分性别争论中带有概括、嘲讽或贬损意味；不等同于“中国男人”等普通完整表达中的任意两字片段，也不预设使用者的身份。,还是不一样的。首先，在非洲的中国人几乎都算当地土豪，土豪享有优先交配权很正常，国内土豪也没少玩。其次，那帮渣男不会因为有个非洲对象就有优越感，更不会因此贬低国内女人。相反，有国外对象的女人明里暗里秀优越，贬国男，甚至当二鬼子的可太多了。,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:7253:lex-0135:sense:01:5:7,2011,demo,7253,白皮,5,7,对白人群体的侮辱性用词。,可以这么说白皮是普遍性都长得很丑只有极个别长得还算中规中距而黄种人可以说基本上百分之90都长得非常不错而且黄种人也是极不显老的人种,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:3463:lex-0310:sense:01:65:67,2011,demo,3463,黑皮,65,67,本意为黑色皮肤，常用于指代黑人群体，含贬义。,所谓“混血狗杂更好看”的论调，就是典型文化极度自卑的奴才心理。混杂后代智商低下，面貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑皮能够同化全世界所有人类！）而鼓吹混血优越论调的，不是汉奸，就是文化自卑到骨子里的奴才，总觉得外国月亮比较圆。相同人种混血的问题不大，历史上入侵中国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它三个，早就换了无数人种。南非、马达加斯加、南北美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变得又黑又绿，动荡不安，早已无回天之力！中国人再不警惕起来，下一个就是中国！,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:5734:lex-0327:sense:01:136:138,2011,demo,5734,它们,136,138,通常用于指称非人的多个事物。在明确指人且伴随动物化等贬损的语境中，可能有贬低或去人格化作用；不能仅凭代词形式认定目标或贬损性质。,还有现在连某些央视都有嘿人节目，甚至嘿人评委，看着那血盆大嘴在那一张一张的心里就难受的慌，关键评论里没一个反感他们的。只要是老外，不管来自哪里长得如何，下面都是一股脑儿得说帅。眼瞎了么！但有没有发现东南亚的黄皮老外不在此列，相反是看不起越南缅甸柬埔寨等那旮瘩的老外的，感情它们喜欢的是外种？？？,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:2132:lex-0383:sense:01:15:17,2011,demo,2132,黑男,15,17,常用于对黑种人男性的讽刺性称呼。,嫁娶我看都一样，都是一半基因。黑男黄女和黑女黄男生的孩子都一样黑,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:2132:lex-0384:sense:01:20:22,2011,demo,2132,黑女,20,22,常用于对黑种人女性的讽刺性称呼。,嫁娶我看都一样，都是一半基因。黑男黄女和黑女黄男生的孩子都一样黑,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:3463:lex-0437:sense:01:248:250,2011,demo,3463,圣母,248,250,意思是那些无原则底线的包容、原谅他人，对任何人事物都抱有博爱之心，不讲求客观事实，一切行动准则都只围绕“爱”“善”两字为中心，会因此伤害到他人的人。,所谓“混血狗杂更好看”的论调，就是典型文化极度自卑的奴才心理。混杂后代智商低下，面貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑皮能够同化全世界所有人类！）而鼓吹混血优越论调的，不是汉奸，就是文化自卑到骨子里的奴才，总觉得外国月亮比较圆。相同人种混血的问题不大，历史上入侵中国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它三个，早就换了无数人种。南非、马达加斯加、南北美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变得又黑又绿，动荡不安，早已无回天之力！中国人再不警惕起来，下一个就是中国！,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:3784:lex-0468:sense:01:109:112,2011,demo,3784,二鬼子,109,112,抗日战争时期人民群众对汉奸伪军的蔑称，网络中也常用于对汉奸或媚外群体的贬义称呼。,还是不一样的。首先，在非洲的中国人几乎都算当地土豪，土豪享有优先交配权很正常，国内土豪也没少玩。其次，那帮渣男不会因为有个非洲对象就有优越感，更不会因此贬低国内女人。相反，有国外对象的女人明里暗里秀优越，贬国男，甚至当二鬼子的可太多了。,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:2011:demo:2101:lex-0545:sense:01:39:41,2011,demo,2101,撑同,39,41,来源于2013年举办的反歧视活动'撑同志反歧视'，是'反同'的反义词。,你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
