contrast_id,cross_query,human_stratum_validation_required,ncc_background_cancels,role,terms,main_effects,main_directions,all_five_directions_agree_resolved,all_single_probes_agree_with_ncc,all_leave_one_out_agree_with_ncc
A-F1-P2-X2-dKL,True,True,True,query_discrimination_change,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""}]","{""ab_forward/answer_sum"":3.74014949798584,""ab_reverse/answer_sum"":2.169300079345703,""ncc"":0.28368479410807285,""original/answer_mean"":0.28368479410807285,""original/answer_sum"":1.4394340515136719}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
A-F1-P2-X2-dKG,True,True,True,query_discrimination_change,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q03-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q03-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-X2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.6232376098632812,""ab_reverse/answer_sum"":0.497955322265625,""ncc"":-0.01675078074137376,""original/answer_mean"":-0.01675078074137376,""original/answer_sum"":-0.021927833557128906}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
A-F1-P2-X2-J0,True,True,True,query_dependence,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q03-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q03-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-X2-H""}]","{""ab_forward/answer_sum"":-4.355785369873047,""ab_reverse/answer_sum"":-2.9328575134277344,""ncc"":-0.43099975585937494,""original/answer_mean"":-0.43099975585937494,""original/answer_sum"":-1.8351402282714844}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
A-F1-P2-X2-T0,True,True,True,query_dependence,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q01-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q01-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q01-F1-X2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q01-F1-X2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X2-H""}]","{""ab_forward/answer_sum"":1.7303085327148438,""ab_reverse/answer_sum"":1.1375198364257812,""ncc"":0.18131306966145824,""original/answer_mean"":0.18131306966145824,""original/answer_sum"":0.6306838989257812}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
A-F1-P2-X2-J1,True,True,True,query_dependence,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q04-F1-X2-H""}]","{""ab_forward/answer_sum"":0.007601737976074219,""ab_reverse/answer_sum"":-1.2615127563476562,""ncc"":-0.13056418100992837,""original/answer_mean"":-0.13056418100992837,""original/answer_sum"":-0.3737783432006836}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
A-F1-P2-X2-T1,True,True,True,query_dependence,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q04-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q04-F1-X2-H""}]","{""ab_forward/answer_sum"":0.3161296844482422,""ab_reverse/answer_sum"":0.23168182373046875,""ncc"":0.05312894185384126,""original/answer_mean"":0.05312894185384126,""original/answer_sum"":0.15337562561035156}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
B-F1-O-KL,True,True,True,query_discrimination,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-O-H""}]","{""ab_forward/answer_sum"":15.435699462890625,""ab_reverse/answer_sum"":10.084648132324219,""ncc"":1.4810887654622396,""original/answer_mean"":1.4810887654622396,""original/answer_sum"":5.130062103271484}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
B-F1-O-KG,True,True,True,query_discrimination,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-O-H""}]","{""ab_forward/answer_sum"":16.17917251586914,""ab_reverse/answer_sum"":16.24663734436035,""ncc"":1.5364576339721678,""original/answer_mean"":1.5364576339721678,""original/answer_sum"":6.139731407165527}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
B-F1-P1-X1-dKL,True,True,True,query_discrimination_change,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.1835498809814453,""ab_reverse/answer_sum"":0.8220767974853516,""ncc"":0.04291610717773464,""original/answer_mean"":0.04291610717773464,""original/answer_sum"":0.3680076599121094}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
B-F1-P1-X1-dKG,True,True,True,query_discrimination_change,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X1-H""}]","{""ab_forward/answer_sum"":1.2033138275146484,""ab_reverse/answer_sum"":0.2873668670654297,""ncc"":0.14031391143798827,""original/answer_mean"":0.14031391143798827,""original/answer_sum"":0.44716739654541016}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
B-F1-P1-X1-J0,True,True,True,query_dependence,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.16623497009277344,""ab_reverse/answer_sum"":-1.3021488189697266,""ncc"":-0.18028984069824217,""original/answer_mean"":-0.18028984069824217,""original/answer_sum"":-0.4341869354248047}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
B-F1-P1-X1-T0,True,True,True,query_dependence,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P1-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X1-H""}]","{""ab_forward/answer_sum"":0.8728675842285156,""ab_reverse/answer_sum"":0.9420967102050781,""ncc"":-0.14082616170247397,""original/answer_mean"":-0.14082616170247397,""original/answer_sum"":-0.4671363830566406}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
B-F1-P1-X1-J1,True,True,True,query_dependence,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X1-H""}]","{""ab_forward/answer_sum"":-1.5530986785888672,""ab_reverse/answer_sum"":-0.7674388885498047,""ncc"":-0.2776876449584958,""original/answer_mean"":-0.2776876449584958,""original/answer_sum"":-0.5133466720581055}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
B-F1-P1-X1-T1,True,True,True,query_dependence,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q06-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q06-F1-P1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q06-F1-X1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q06-F1-X1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q08-F1-P1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q08-F1-P1-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q08-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q08-F1-X1-H""}]","{""ab_forward/answer_sum"":0.7667274475097656,""ab_reverse/answer_sum"":0.8988151550292969,""ncc"":0.02415733337402315,""original/answer_mean"":0.02415733337402315,""original/answer_sum"":-0.05743598937988281}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""negative""}",False,True,True
B-F1-P2-X2-dKL,True,True,True,query_discrimination_change,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.06353187561035156,""ab_reverse/answer_sum"":0.2778797149658203,""ncc"":0.31791903177897135,""original/answer_mean"":0.31791903177897135,""original/answer_sum"":0.9663715362548828}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
B-F1-P2-X2-dKG,True,True,True,query_discrimination_change,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X2-H""}]","{""ab_forward/answer_sum"":0.8903026580810547,""ab_reverse/answer_sum"":0.3328399658203125,""ncc"":0.10757662455240886,""original/answer_mean"":0.10757662455240886,""original/answer_sum"":0.3483562469482422}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
B-F1-P2-X2-J0,True,True,True,query_dependence,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":-1.8387432098388672,""ab_reverse/answer_sum"":-1.5798797607421875,""ncc"":-0.44234339396158845,""original/answer_mean"":-0.44234339396158845,""original/answer_sum"":-1.3041191101074219}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
B-F1-P2-X2-T0,True,True,True,query_dependence,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q05-F1-X2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q07-F1-X2-H""}]","{""ab_forward/answer_sum"":0.5721397399902344,""ab_reverse/answer_sum"":0.7883987426757812,""ncc"":-0.238714599609375,""original/answer_mean"":-0.238714599609375,""original/answer_sum"":-0.79400634765625}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
B-F1-P2-X2-J1,True,True,True,query_dependence,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q06-F1-P2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q06-F1-X2-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q08-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q08-F1-X2-H""}]","{""ab_forward/answer_sum"":-2.7925777435302734,""ab_reverse/answer_sum"":-1.6348400115966797,""ncc"":-0.23200098673502595,""original/answer_mean"":-0.23200098673502595,""original/answer_sum"":-0.6861038208007812}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
B-F1-P2-X2-T1,True,True,True,query_dependence,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q06-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q06-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q06-F1-X2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q06-F1-X2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q08-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q08-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q08-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q08-F1-X2-H""}]","{""ab_forward/answer_sum"":1.4643058776855469,""ab_reverse/answer_sum"":0.5808448791503906,""ncc"":0.04212570190429654,""original/answer_mean"":0.04212570190429654,""original/answer_sum"":0.09328079223632812}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
